BISGA,491224.00N,565915.00W
BISKU,491739.9904N,1030031.2628W
BISLI,55174.00N,123810.00W
BISNO,523032N,1134512W
BISTI,434449N,0795140W
BISVI,47333.00N,651350.00W
BITGA,512931N,1135825W
BITKA,532727.0255N,1132950.557W
BITLU,533136.0702N,0571036.4061W
BITMA,562634.5789N,1210642.3696W
BITMU,533731.00N,642334.00W
BITPO,443655.2712N,0800821.5807W
BITVI,500905.6884N,1192334.2045W
BIVBI,68512.00N,81399.00W
BIVGA,551408.3076N,1185904.9786W
BIVGI,482257.3908N,0684204.4873W
BIVMI,532852.00N,6057.00W
BIVMU,47558.00N,55339.00W
BIVPU,460205.4175N,0674651.483W
BIVRA,503541.00N,1044254.00W
BIVRO,453127.00N,734711.00W
BIVTI,470028.4427N,0711403.9461W
BIVTO,482401.5452N,0591034.3692W
BLACC,513825.00N,762457.00W
BLOOS,43517.00N,795215.00W
BOATH,512143.00N,895615.00W
BOBKI,452500N,0742546W
BOBKU,503043.00N,1042348.00W
BOBSU,453148N,0782429W
BOBTA,434852N,0793931W
BOBTI,502354.00N,1191520.00W
BOBUX,623234.9745N,1135747.5287W
BODBO,762028.3557N,0825429.1947W
BODGA,484620.00N,721420.00W
BODGO,531457.00N,603411.00W
BODLI,491729.9594N,1031534.9144W
BODLU,435137.00N,81318.00W
BODMI,491518.00N,124953.00W
BODPA,550545.8515N,1271944.2238W
BODPI,654058.1601N,1064351.3347W
BODPO,465260.00N,71317.00W
BODSU,504115.9838N,1120000.7883W
BODVI,494030.2941N,1200146.3748W
BOGDU,491915.8809N,1164428.6763W
BOGNI,491646.1651N,0822250.6837W
BOGNO,500246.4448N,1192325.1386W
BOGNU,522722.00N,90118.00W
BOGSA,513152.5745N,1212301.4019W
BOGTA,534250.00N,775718.00W
BOINK,501218.803N,1042524.481W
BOJTO,473831.00N,613835.00W
BOKBA,66937.00N,129430.00W
BOKBI,532931.00N,601654.00W
BOKLU,455021.8884N,0743540.5785W
BOKPO,545509.1909N,0592033.9767W
BOKRI,561723.00N,120505.00W
BOKTI,462832.8253N,0842829.9054W
BOKTO,511415.00N,583952.00W
BOKVA,473238.00N,7074.00W
BOLDA,560736.6388N,1181755.1698W
BOLDI,494823.00N,119296.00W
BOLMA,53756.00N,604711.00W
BOLPU,53937.00N,604326.00W
BOLRA,543143.00N,1103744.00W
BOMDO,60740.00N,1234248.00W
BOMET,441012N,0775859W
BOMEV,612158.00N,139137.00W
BOMIL,500135.9088N,0920919.0737W
BOMIP,520942N,1122558W
BOMIR,522738.00N,1133621.00W
BOMIS,595430.00N,1113824.00W
BOMLO,560316.1668N,1203725.3642W
BOMOG,530630.6276N,0871003.62W
BOMOL,51441.00N,1133421.00W
BOMON,572200N,1214600W
BOMOP,651227.00N,123264.00W
BOMUG,443545.035N,0632521.54W
BOMUK,534648.4977N,0564803.1151W
BOMUM,582828.00N,70460.00W
BOMUV,47362.00N,694359.00W
BONAB,442745.00N,763734.00W
BONAD,473726.86N,0525917.35W
BONAG,482512.1895N,0813524.1236W
BONAS,583019.6131N,1295413.8599W
BONAT,511010.4717N,1140913.9383W
BONAV,522234.00N,1102033.00W
BONEB,65182.00N,1265312.00W
BONED,432851.00N,795634.00W
BONEP,49850.00N,100388.00W
BONIV,463327.00N,805048.00W
BONOG,615835.00N,75437.00W
BONOX,455907.6653N,0645109.0306W
BOOTI,453130.00N,654211.00W
BOPAB,60476.00N,783546.00W
BOPEP,524116.4568N,0663334.8246W
BOPES,52445.00N,65428.00W
BOPET,542105.7435N,0975341.2806W
BOPIM,672705.7284N,0641031.7271W
BOPIP,433422.1873N,0792344.3806W
BOPOM,58352.00N,1092141.00W
BOPUG,531304.7274N,1054902.534W
BORAB,502924.1043N,0960633.6854W
BORAD,505218.4118N,1161834.975W
BORAG,511704.0787N,1181556.7348W
BOREB,552228.0998N,1105133.14W
BOREG,592721.00N,1203219.00W
BOREK,425615N,0795651W
BORET,4910.00N,1173625.00W
BORID,433537.00N,793355.00W
BORIX,515335N,1100000W
BOROB,63325.00N,1165543.00W
BOROD,521001.1903N,1220135.4624W
BOROR,531251.00N,1145735.00W
BORUP,482031.16N,0710046.77W
BORUV,64219.00N,1165234.00W
BORUX,433956N,0792527W
BOSEP,430616N,0820030W
BOSIM,535707N,1124629W
BOSIP,45542.00N,824850.00W
BOSIR,434626.6235N,0654943.4084W
BOSOD,461853.00N,79556.00W
BOSOK,534126.00N,1223644.00W
BOSUB,57914.00N,1194021.00W
BOSUG,682152.00N,1064420.00W
BOTAG,510413N,1143631W
BOTAK,573449.00N,105634.00W
BOTAT,681300.5858N,1063631.7213W
BOTAV,603634.406N,1345829.4136W
BOTAX,511723.00N,1141317.00W
BOTED,45304.00N,723046.00W
BOTEG,511056.251N,1141122.824W
BOTEV,483921.958N,0811938.0985W
BOTEX,432127.00N,80338.00W
BOTIB,433914N,0791716W
BOTIN,525036.00N,665136.00W
BOTIT,502529.00N,1044755.00W
BOTIV,463615.9131N,0804856.8275W
BOTOS,463052.7512N,0754311.9145W
BOTUK,693724.00N,93426.00W
BOTUN,551104.4951N,1184450.8623W
BOTUR,494538.7098N,0972410.2006W
BOVAD,494914.00N,924231.00W
BOVAK,455434.00N,825557.00W
BOVAL,433204N,0793800W
BOVAM,623320.00N,773449.00W
BOVAN,504634N,1131549W
BOVED,561456.325N,1181327.4673W
BOVEK,473213.69N,0523818.04W
BOVIG,641045.00N,117270.00W
BOVIL,515723.00N,1012324.00W
BOVIX,51159.00N,114116.00W
BOVOT,46655.00N,642354.00W
BOVOX,505236.00N,1145341.00W
BOVUB,591804.0438N,1070239.6582W
BOVUD,481958.00N,1231416.00W
BOVUG,430449.7031N,0795347.0902W
BOVUR,501642.00N,6230.00W
BOVUT,42485.00N,804547.00W
BOVUX,532813.9016N,1131436.855W
BOXAB,435704.8217N,0661554.6708W
BOXAN,43213.00N,794223.00W
BOXAR,494620.2512N,1193926.3736W
BOXAT,49326.00N,1165050.00W
BOXAV,441310.7693N,0782525.7512W
BOXEM,46640.00N,643231.00W
BOXEP,533144.04N,1133320.77W
BOXET,531848.668N,1134547.4008W
BOXEX,584215.3948N,1225921.6292W
BOXIM,513133.00N,783954.00W
BOXIP,435105.3056N,0795211.1075W
BOXIS,482028.00N,712041.00W
BOXIT,483120.00N,68309.00W
BOXOK,545229.6012N,0850653.584W
BOXOP,495158.8189N,0833311.7286W
BOXOS,543708.7099N,0943430.4118W
BOXUM,441041N,0801206W
BOXUN,56399.00N,1113814.00W
BRANY,484315.00N,123488.00W
BRYTE,53134.00N,1055242.00W
BUBAG,465560.00N,555911.00W
BUBAK,452427.7047N,0735942.9454W
BUBAX,48453.00N,652939.00W
BUBEL,56357.00N,762948.00W
BUBET,46859.00N,60358.00W
BUBID,613819.00N,734118.00W
BUBOB,561336.00N,615011.00W
BUBON,491441.00N,675753.00W
BUBOT,45129.00N,65156.00W
BUBOV,46953.00N,64370.00W
BUBUL,491346.00N,1233330.00W
BUBUP,510311.1866N,0935443.9506W
BUDAP,54548.00N,1143743.00W
BUDAR,484713.00N,811517.00W
BUDUM,800000N,0691500W
BULGE,432542.19N,0785536.26W
BUNUG,523243.00N,554221.00W
BURSH,494931.00N,942349.00W
BUTTN,584722.00N,94710.00W
BYGOM,652357.7233N,1060857.7083W
BZXIV,4900.00N,1163151.00W
CABTI,424550.81N,0822802.97W
CAFRE,485237.00N,675413.00W
CAGAP,421050.81N,0830800.49W
CAGKA,415944.00N,814239.00W
CAKEB,414035.00N,822751.00W
CALHY,4499.00N,763542.00W
CALVE,512340.00N,55571.00W
CALVY,43486.00N,792842.00W
CAMGU,41424.00N,822041.00W
CANAL,44338.00N,773748.00W
CANCR,411820.15N,0813439.41W
CASID,455838.00N,645148.00W
CATGA,462819.00N,84281.00W
CAVUR,451107N,0752916W
CAYLY,453716.3351N,0621430.1765W
CDGPN,482247.00N,123942.00W
CDLYC,4900.00N,112291.00W
CDSCC,4901.00N,955356.00W
CESGE,472135.00N,683232.00W
CEVIN,523010.00N,1302925.00W
CHAAP,423019.02N,0804057.36W
CHAIT,485345.00N,123821.00W
CHAPS,495016.00N,742645.00W
CHARB,542914.00N,1102552.00W
CHARP,512336.00N,554728.00W
CHATH,452151.00N,655849.00W
CHAUT,452423.00N,735954.00W
CHEPS,503221.00N,1044844.00W
CHETE,494959.00N,981123.00W
CHIFE,704144.00N,1181125.00W
CHIPS,45440.00N,643918.00W
CHUCK,49534.00N,1154717.00W
CINNO,533623.00N,773631.00W
CIPOT,743542.00N,945148.00W
CIRCK,634929.00N,685820.00W
CLAVY,641400N,0590000W
CLOVR,482058.00N,1231942.00W
CNM3,462223.00N,795456.00W
CODDS,42853.00N,812237.00W
COFGI,422259.00N,82495.00W
COGLN,49345.00N,564451.00W
COLEJ,473256.00N,613219.00W
COLTU,490830.57N,0960555.41W
COMOE,494340.00N,941754.00W
COREK,463715.00N,674523.00W
CORMM,525855.00N,112467.00W
COURT,54538.00N,115395.00W
COUTC,485739.00N,125162.00W
CRANE,501446.046N,1051509.472W
CRICH,514919.00N,94559.00W
CROSI,45846.00N,66138.00W
CRPSL,42130.00N,811124.00W
CUDDY,564200N,0570000W
CUPUD,421839.00N,825432.00W
CUVIE,453110.00N,71546.00W
CYCD,49316.00N,1235212.00W
CYPTI,45190.00N,653822.00W
CYRUS,51248.00N,56202.00W
DACIS,434722.00N,792217.00W
DAMOX,49814.00N,573031.00W
DAMUB,453308.0521N,0733153.2832W
DAMUD,725019.8371N,0843612.8045W
DAMUS,502221.39N,1050626.61W
DAMUT,494718.00N,1193638.00W
DAMUV,51179.00N,1165824.00W
DAMUX,521049.4697N,1052922.1227W
DANAV,48315.00N,583956.00W
DANAX,502947.17N,1052903.65W
DANEP,45458.00N,795156.00W
DANIP,432530N,0794733W
DANIR,48435.00N,723553.00W
DANIT,515556.3266N,1213154.8689W
DANLO,525150.1426N,1042312.073W
DANNA,541352.00N,11052.00W
DANOL,454154.00N,674716.00W
DANOS,601822.0346N,0773415.5928W
DAPEV,442900.7157N,0793640.5058W
DAPIG,484053.00N,782819.00W
DAPIT,530938.9874N,1130918.1404W
DAPIV,580026.7215N,1012918.307W
DAPOB,47418.00N,795948.00W
DAPOP,505227N,1100000W
DAPOV,531119.00N,1224010.00W
DAPUN,544355.00N,66439.00W
DAPUS,493448.72N,1200829.0395W
DARAK,543320.6322N,1130342.3876W
DARAM,48330.00N,68129.00W
DARAP,555016.41N,1195114.35W
DAREG,465300.03N,0713039.47W
DAREP,49326.00N,1235212.00W
DARID,443620.0955N,0804434.3803W
DARIG,482552.00N,89425.00W
DARIK,475320.2921N,0845105.2918W
DARIM,664404.8623N,0914204.7741W
DARIT,613244.6715N,1204102.6742W
DAROD,442346.6542N,0795114.9196W
DAROG,435336.00N,79369.00W
DAROM,433901.7134N,0791757.4905W
DAROX,494318.00N,865747.00W
DARPU,432827N,0794318W
DARRI,462348.00N,79194.00W
DARSU,514214.00N,1134759.00W
DARUD,502237.5581N,1193537.0796W
DARUV,433248.886N,0794659.8508W
DARVI,542355.00N,712747.00W
DASAD,460208.6312N,0721214.6782W
DASAT,450318.8874N,0745318.2148W
DASAX,521215.00N,1281024.00W
DASBA,651000N,1000000W
DASBO,535557.56N,0910851.94W
DASEN,452233.19N,0740102.04W
DASEP,501203.6443N,0913916.8928W
DASGI,492133.00N,97538.00W
DASGO,500312.8355N,1252551.1503W
DASGU,450647.5081N,0655504.7559W
DASIM,52455.00N,8896.00W
DASIN,61032.00N,1352553.00W
DASIR,431919.616N,0821453.0603W
DASKA,48441.00N,64735.00W
DASMU,485720.011N,1243436.8225W
DASRO,441729.00N,7816.00W
DASRU,650638.2688N,0962432.645W
DASUB,490724.6855N,1024021.5879W
DASUD,462745.00N,7626.00W
DASUG,473421N,0804917W
DASUV,443404.8819N,0794134.7141W
DATAB,462746.7697N,0742729.3923W
DATAG,521627.00N,1135333.00W
DATAT,531235.8947N,1125722.2546W
DATAV,513354N,1125140.8W
DATBA,503830.266N,1180505.6W
DATBO,501440.00N,1193428.00W
DATET,535011.00N,132522.00W
DATEV,532750.9179N,1053655.8311W
DATIB,50124.00N,982812.00W
DATIP,554907.1569N,0605536.1747W
DATIV,494742.00N,745425.00W
DATKU,503632.5109N,1271349.4026W
DATLA,684134.00N,892759.00W
DATMU,684119.00N,96245.00W
DATNO,500356N,1160838W
DATOP,622124.00N,78428.00W
DATRO,495242.00N,1004754.00W
DATSI,491822.0605N,1231943.0373W
DATUR,4579.00N,732723.00W
DAVAG,521647.8609N,1135333.9171W
DAVAK,633153.00N,684849.00W
DAVAN,475358.00N,773256.00W
DAVBI,522414.00N,78384.00W
DAVDA,444327N,0752228.2W
DAVDI,481724.00N,77513.00W
DAVED,5448.00N,1282934.00W
DAVEG,663230.782N,0910444.1754W
DAVEL,58918.00N,685339.00W
DAVIK,435130N,0793345.6W
DAVKA,49451.00N,675512.00W
DAVKO,494339.4777N,1241528.2976W
DAVLI,57446.00N,1105836.00W
DAVMU,47424.00N,525055.00W
DAVNI,435245.4495N,0595726.0899W
DAVNO,434916.2N,0791257W
DAVOK,425355.00N,805917.00W
DAVOP,535615.00N,90618.00W
DAVRU,532529.9409N,1133538.7296W
DAVSI,434218N,0791308W
DAVSO,45177.00N,633943.00W
DAVUD,4657.00N,60036.00W
DAVUM,462424.00N,791214.00W
DAVUX,61580.00N,753236.00W
DAXAB,463752.00N,715036.00W
DAXAD,653821.3357N,1062917.0116W
DAXAK,492423.00N,964143.00W
DAXAT,43324.00N,80619.00W
DAXAV,51244.00N,565039.00W
DAXAX,622750.2106N,1145003.3998W
DAXET,484649.2909N,1233800.0329W
DAXEX,541329.00N,132107.00W
DAXIN,57347.00N,1111257.00W
DAXIR,512226N,1144144W
DAXIT,584758.00N,93463.00W
DAXOM,583854.00N,775656.00W
DAXOR,454621.00N,815244.00W
DAXUG,501945.34N,1043943.53W
DAXUK,643059.00N,1102147.00W
DAXUL,441312.4018N,0782516.0232W
DAXUN,433036.00N,80144.00W
DCDGG,455713.00N,701523.00W
DEBAB,550601.6826N,1190805.1617W
DEBAG,500450.11N,0972837.34W
DEBAX,431108.63N,0811959.15W
DEBEB,463622.00N,745059.00W
DEBEK,434621.00N,79379.00W
DEBEV,51243.00N,1133326.00W
DEBEX,684830.3027N,0814704.7816W
DEBGA,533831.945N,1133348.7944W
DEBGO,434922N,0794751W
DEBID,43052.00N,812510.00W
DEBIV,525836.5881N,0790819.8433W
DEBLU,474858.8193N,0845443.2562W
DEBMI,494543.4306N,1094302.9171W
DEBNU,465635.00N,711049.00W
DEBOB,55188.00N,105715.00W
DEBOV,44476.00N,81351.00W
DEBSA,5339.00N,892345.00W
DEBSI,532832.9236N,0560441.7293W
DEBTU,441859.00N,81106.00W
DEBUM,443832N,0774518W
DEBUN,514617.00N,652816.00W
DEBUS,545553.00N,67427.00W
DEBVU,52518.00N,664923.00W
DEDAM,485212.33N,1233643.18W
DEDAR,452722.00N,75557.00W
DEDBA,545809.277N,0594030.3895W
DEDEL,473254.202N,0683514.2624W
DEDIB,541832.2323N,1283508.2571W
DEDID,533523.5421N,1052135.9277W
DEDIL,593001.4056N,1072840.5263W
DEDKI,434125N,0784306W
DEDMI,452344.00N,713452.00W
DEDNI,513930.00N,754950.00W
DEDRI,571954.3973N,1021304.7072W
DEDRU,493518.687N,1033706.2705W
DEDVU,483607.63N,0931951.96W
DEGBA,501116.8288N,0993539.949W
DEGBI,533413.00N,761458.00W
DEGDA,49059.00N,1222549.00W
DEGLO,495010.00N,981015.00W
DEGLU,501414.7923N,0655501.8275W
DEGMI,494736.0611N,0743036.407W
DEGMU,562916.7142N,0613903.3334W
DEGPI,495958.00N,965552.00W
DEGPO,483741.2577N,1231855.7787W
DEGRI,452731.00N,714445.00W
DEGRO,433128.1483N,0792658.7816W
DEGTI,511443.226N,1165536.6016W
DEGVI,453950.0004N,0740155.0005W
DEKDA,494025.0002N,0970947.1435W
DEKDU,524559.00N,89321.00W
DEKLA,473225.3827N,0522847.7347W
DEKNI,434652.2N,0791628.2W
DEKNO,534525.00N,893530.00W
DEKRI,52255.00N,782441.00W
DEKSI,524558.00N,1221530.00W
DEKSO,500528.0239N,1252922.2161W
DEKVA,46425.00N,604548.00W
DEKVI,495858.8277N,1251915.9028W
DEKVU,521828.8739N,1221559.9731W
DELBI,491532.00N,571852.00W
DELGI,480209N,0884636.6W
DELGO,520048.2573N,1045342.3286W
DELKI,453352.00N,73281.00W
DELPU,474630.00N,524515.00W
DELRA,604834.00N,136445.00W
DELSU,48254.00N,683547.00W
DELTU,582448.18N,1160542.1W
DELVA,43727.00N,794225.00W
DEMDA,593426.6969N,0974630.2W
DEMDI,514051.0092N,1211832.8526W
DEMGA,554745.1694N,1201939.8445W
DEMLI,583953.0023N,1224906.1118W
DEMLO,452155.00N,735821.00W
DEMLU,625351.00N,70058.00W
DEMRI,462158.00N,635434.00W
DEMRO,611152.00N,942411.00W
DEMSI,514313.00N,762712.00W
DEMVA,453548.00N,734024.00W
DEMVI,53221.00N,1115237.00W
DEMVU,583239.8578N,1170531.9097W
DENBA,473156.00N,793853.00W
DENBI,630543.4995N,1170528.5592W
DENEZ,501052.00N,662525.00W
DENGO,635958.5033N,1170310.143W
DENKA,435211N,0790347W
DENLO,55252.00N,1072621.00W
DENLU,522537.00N,1102540.00W
DENPI,434636.1625N,0792627.3013W
DENPO,64633.00N,96760.00W
DENSO,503042.00N,593423.00W
DENTU,502044.00N,1045516.00W
DENVA,555551.0266N,0611627.2441W
DEPDO,493719.00N,983955.00W
DEPGO,441423.00N,781840.00W
DEPGU,674026.4483N,0635730.892W
DEPLI,521426.00N,765514.00W
DEPMA,540301.9287N,1233054.8855W
DEPMO,633339.5042N,0682312.9211W
DEPRA,511322.00N,1133346.00W
DEPRI,45149.00N,644620.00W
DEPRO,483411.6638N,0812500.1032W
DEPRU,431644.00N,795525.00W
DEPSA,535244.00N,732020.00W
DEPTU,435537.00N,791740.00W
DEPVU,51406.00N,761542.00W
DERBA,524029.1861N,1023121.6332W
DERDO,502454.7448N,1041559.8464W
DERDU,415144.7355N,0825318.1277W
DERGI,64187.00N,764436.00W
DERGO,45459.00N,735415.00W
DERGU,552726.5544N,1105050.6654W
DERLO,430359N,0810543W
DERMU,532349.3221N,1315909.0203W
DERPI,452513.00N,712359.00W
DERSA,53134.00N,1053112.00W
DERSI,49311.00N,123131.00W
DERVO,495751.6917N,1120108.4135W
DESBA,604338.2182N,1232128.7104W
DESBO,461508.9824N,0705909.1501W
DESDI,461844.4144N,0724254.0971W
DESGI,525638.6337N,1192650.6796W
DESGU,433847.4954N,0790539.2266W
DESKA,533550.00N,773536.00W
DESKI,452245N,0762048W
DESNO,54720.00N,125567.00W
DESNU,500242N,1111131W
DESRI,53721.00N,603529.00W
DESTI,531228.00N,93333.00W
DETGA,473613.00N,52442.00W
DEVIE,483934.00N,933223.00W
DEXUN,790000N,0722400W
DIZWE,46420.00N,823321.00W
DOBIE,422541.52N,0810244.9W
DONYA,421217.00N,825819.00W
DORYY,560200N,0570000.007W
DPCXG,594329.86N,1351938.22W
DRESD,55120.00N,1271934.00W
DUBLO,545026.00N,942231.00W
DUCED,45118.00N,7377.00W
DUDKO,533052.6525N,1133134.803W
DUDLI,462252.00N,805032.00W
DUDLO,544312.00N,662943.00W
DUDNI,521412N,1125640.2W
DUDPI,502548.00N,1191314.00W
DUDSA,504611.7092N,1143712.1696W
DUDSI,442800.7232N,0801125.6862W
DUDSO,453854.00N,73391.00W
DUGBU,450702N,0770347W
DUGDA,435411.7799N,0791950.0237W
DUGDO,464551.00N,712555.00W
DUGDU,482540.00N,891415.00W
DUGLS,50135.00N,663439.00W
DUGMO,473908.19N,0525143.11W
DUGNA,623218.00N,1144032.00W
DUGRU,531939.00N,1315458.00W
DUGSI,64474.00N,1103144.00W
DUGVO,451443.00N,65421.00W
DUGVU,53141.00N,1145260.00W
DUKBA,464724.00N,712453.00W
DUKDU,535940.6603N,0974409.5046W
DUKES,533421.00N,1133110.00W
DUKLI,634918.00N,68423.00W
DUKLO,545020.00N,935634.00W
DUKLU,552316.00N,8000.00W
DUKNO,542938.9373N,0980124.6857W
DUKNU,500840.8556N,0955414.2974W
DUKSU,622219.00N,752614.00W
DUKTI,450719.5006N,0752928.8653W
DULDA,491723.00N,1173720.00W
DULKI,491350.00N,1232535.00W
DULKO,474010.00N,524830.00W
DULKU,503512.00N,1012359.00W
DULNU,494549.877N,1245645.774W
DULPA,43346.00N,79491.00W
DULPO,5281.00N,1113634.00W
DULSO,66912.00N,1281330.00W
DULSU,533940.00N,774844.00W
DUMDA,562425.8031N,1145319.2172W
DUMDI,50952.00N,602122.00W
DUMKU,545954.7039N,0853442.5554W
DUMLI,693650.00N,934111.00W
DUMRA,503843N,1141442W
DUMRI,581018.61N,1163937.27W
DUMSA,421136.00N,82147.00W
DUMVA,463732.8116N,0711415.9155W
DUMVI,474128.00N,695524.00W
DUMVO,445855.00N,644315.00W
DUNDU,603244.586N,1342656.1472W
DUNEK,65937.00N,1262351.00W
DUNEM,52157.00N,1055643.00W
DUNEN,445836.00N,64476.00W
DUNGI,4662.00N,645728.00W
DUNID,532153.00N,60164.00W
DUNIL,55126.00N,123716.00W
DUNIM,605648.00N,935321.00W
DUNIN,523029.00N,1145916.00W
DUNIP,53932.00N,115136.00W
DUNIT,551128.00N,1184427.00W
DUNIX,465237.00N,65448.00W
DUNJY,483747.00N,1231853.00W
DUNOL,485115.00N,912237.00W
DUNOP,433239N,0800104.2W
DUNPI,435323.8126N,0662035.3827W
DUNPU,634138.00N,1102945.00W
DUNTI,605938.00N,1351721.00W
DUNTO,421218.66N,0830847.33W
DUNTU,485800.67N,1173615.47W
DUNUB,711716.00N,79155.00W
DUNUD,464713.00N,71273.00W
DUNUG,46458.00N,755646.00W
DUNUK,572043.00N,1114235.00W
DUNUM,453415N,0754905W
DUNUN,583635.00N,1111423.00W
DUNUP,451734.9005N,0733521.894W
DUNUR,70444.00N,117587.00W
DUNUX,541816.00N,1105352.00W
DUPAP,482740.00N,721149.00W
DUPAR,440613.51N,0771435.07W
DUPAT,573341.00N,111305.00W
DUPAX,532555.00N,601128.00W
DUPDO,425547.1772N,0810056.9157W
DUPET,504146.078N,1121106.2883W
DUPGA,48338.00N,585545.00W
DUPGI,445333.00N,64408.00W
DUPGO,482611.00N,8932.00W
DUPIK,463634.3251N,0674920.3923W
DUPIN,625031.9489N,1363938.6469W
DUPIP,620733.7564N,1325904.8751W
DUPIR,461142.00N,704945.00W
DUPIS,543656.08N,1102839.15W
DUPIV,493820.6244N,1130910.3077W
DUPIX,47155.00N,652044.00W
DUPLI,530505.4686N,0651234.2071W
DUPLU,51110.00N,114116.00W
DUPMA,745313.00N,95724.00W
DUPOB,704657.413N,1173512.8562W
DUPOG,541020.9687N,0932527.2029W
DUPOM,521557.9744N,1283040.2832W
DUPOR,52392.00N,903049.00W
DUPOT,550254.9894N,1271451.596W
DUPUB,483112.00N,812435.00W
DUPUL,515918.5771N,1065302.9W
DUPUN,473146.00N,694750.00W
DUPUR,43234.00N,803621.00W
DUPUV,532110.00N,1135437.00W
DUPUX,551603.7403N,1183424.1608W
DURAD,472850.8669N,0620128.2592W
DURAG,484402.9426N,0790606.6171W
DURAL,51435.00N,1135356.00W
DURAR,442910.00N,80354.00W
DURAT,512128.00N,801859.00W
DURAV,500115.2617N,0973423.45W
DUREB,761529.7788N,0825452.4212W
DUREG,483324.00N,704717.00W
DUREK,582927.00N,119059.00W
DUREN,485148.00N,54353.00W
DURER,693057.00N,1332052.00W
DUREX,504144.7413N,1274553.9642W
DURGI,511440.00N,1165542.00W
DURGO,603833.00N,782519.00W
DURID,490844.485N,0663411.4962W
DURIP,525426.00N,1124228.00W
DURIR,641331.592N,0960117.3732W
DURIT,49850.00N,1004545.00W
DURIX,561518.7881N,1204619.4308W
DURLI,625212.2944N,0695620.608W
DURLU,463056.2367N,0843916.6117W
DURMI,602132.00N,1231114.00W
DUROS,454327.3112N,0734747.7161W
DURPO,43152.00N,82214.00W
DURPU,493113.00N,114331.00W
DURUB,510206.9349N,0995934.1637W
DURUD,453943.00N,623248.00W
DURUK,45343.00N,74023.00W
DURUL,500336.8078N,1192358.8095W
DURUN,445432.00N,651221.00W
DURUS,521315.93N,1063235.22W
DURUV,490659.7868N,0682021.0664W
DURVA,511343.9184N,1135924.5844W
DURVU,52327.00N,1144644.00W
DUSAB,414652.1854N,0823457.2277W
DUSAL,464518.6609N,0810108.1913W
DUSAP,461621.00N,601326.00W
DUSDU,483910.7792N,0813941.2206W
DUSEG,563911.00N,111322.00W
DUSEL,555746.00N,1132854.00W
DUSEM,455159.00N,822231.00W
DUSEN,445950.6438N,0641147.3401W
DUSEP,622909.4389N,1142645.1829W
DUSET,49055.00N,855719.00W
DUSGA,671746.00N,134391.00W
DUSGI,493351.00N,975059.00W
DUSGO,51324.00N,783858.00W
DUSID,525454.8693N,0721110.6364W
DUSIG,434718.00N,81648.00W
DUSIN,462221.00N,673553.00W
DUSIR,55459.00N,1195422.00W
DUSIV,533630.58N,1133923.46W
DUSLU,482057.6031N,0641755.7227W
DUSMI,584312.00N,66040.00W
DUSMO,514945.00N,11394.00W
DUSOD,454341.5894N,0730003.3413W
DUSOK,565102.7531N,1175552.1366W
DUSOL,634830.00N,69530.00W
DUSOM,431447N,0794025W
DUSOT,493531.00N,1023859.00W
DUSOX,492439.00N,62115.00W
DUSPU,491616.00N,57637.00W
DUSRI,583455.00N,1094047.00W
DUSUK,584733.00N,111326.00W
DUSUM,500009.076N,1192303.1659W
DUSUR,524237.00N,66522.00W
DUSUS,495925.1384N,1104551.8269W
DUSVO,582458.2385N,1300200.8432W
DUTAD,425022.00N,81655.00W
DUTAG,682218.00N,13417.00W
DUTAK,511338.00N,572151.00W
DUTAS,52475.00N,664660.00W
DUTBA,493113.00N,1134341.00W
DUTBI,521441.00N,1005736.00W
DUTEB,680201.4987N,1063342.044W
DUTED,474144.00N,64469.00W
DUTEL,443959N,0811747W
DUTEM,563035.1336N,0792306.2319W
DUTEN,50179.00N,965331.00W
DUTEX,435029.75N,0792115.6747W
DUTIG,585215.00N,94234.00W
DUTIK,461855.1978N,0643449.9956W
DUTIM,424658.00N,805917.00W
DUTIR,45424.00N,632753.00W
DUTIS,501354.00N,615443.00W
DUTIT,453922.00N,611423.00W
DUTIV,434607.8441N,0790234.0866W
DUTKI,532210.2048N,1134206.1307W
DUTLA,55928.00N,1191256.00W
DUTNI,474413.00N,645944.00W
DUTNO,491821.00N,123339.00W
DUTNU,482420.00N,1232260.00W
DUTOG,555735.00N,114919.00W
DUTOM,491021.5955N,1230320.0646W
DUTOP,49441.00N,123856.00W
DUTOV,474856.00N,795310.00W
DUTRU,494317.4238N,0970944.7139W
DUTSA,445032.00N,632452.00W
DUTSI,592742.00N,693038.00W
DUTSO,501414.00N,1073617.00W
DUTUB,474132.00N,672856.00W
DUTUD,53515.00N,110532.00W
DUTUL,5337.00N,1134056.00W
DUTUN,501810.00N,915234.00W
DUTUP,522130.3684N,0970937.1793W
DUTUS,463259.00N,642957.00W
DUTUT,435553.39N,0783635.2601W
DUTUX,521635.00N,125753.00W
DUVAK,664039.00N,1195159.00W
DUVAM,531629.00N,60310.00W
DUVAR,462812.00N,642751.00W
DUVAX,445916.00N,651329.00W
DUVBI,560000N,0610000W
DUVBO,510717.3376N,0583804.5137W
DUVDA,53718.00N,1124949.00W
DUVDI,475853.00N,70432.00W
DUVEB,575824.00N,683733.00W
DUVEK,461833.00N,63054.00W
DUVEL,524435.5687N,0755632.466W
DUVEM,67407.00N,1145512.00W
DUVEN,430224.792N,0810825.0008W
DUVET,571334.00N,1105836.00W
DUVIL,452924.275N,0754408.5877W
